 
Following Parameters Were Estimated
 
dipole       7  304     0.0000  // estimated
bond         7  304     1.1104     2.0156   // estimated
angle        3    7  304     0.2221   131.9950     0.0000     0.0000   // estimated
torsion      1    3    7  304    0.000 +1    1.110 -2    0.000 +3  // estimated values

Bond Terms 
        At1       At2     R       BLen    Bconst      Eb
Bond: Mg(1  ) -  O(2  ) 2.029    2.016    1.110    = 0.0146  
Bond: Mg(1  ) -  O(3  ) 2.029    2.016    1.110    = 0.0147  
Bond: Mg(1  ) -  O(4  ) 2.029    2.016    1.110    = 0.0147  
Bond: Mg(1  ) -  O(14 ) 2.029    2.016    1.110    = 0.0145  
Bond: Mg(1  ) -  O(15 ) 2.029    2.016    1.110    = 0.0146  
Bond: Mg(1  ) -  O(16 ) 2.029    2.016    1.110    = 0.0144  
Bond:  O(2  ) -  C(5  ) 1.216    1.212    10.100   = 0.0133  
Bond:  O(3  ) -  C(8  ) 1.216    1.212    10.100   = 0.0133  
Bond:  O(4  ) -  C(11 ) 1.216    1.212    10.100   = 0.0142  
Bond:  C(5  ) -  C(6  ) 1.501    1.492    4.800    = 0.0274  
Bond:  C(5  ) -  C(7  ) 1.501    1.492    4.800    = 0.0282  
Bond:  C(6  ) -  H(26 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(6  ) -  H(27 ) 1.108    1.107    4.902    = 0.0001  
Bond:  C(6  ) -  H(28 ) 1.106    1.107    4.902    = 0.0003  
Bond:  C(7  ) -  H(29 ) 1.108    1.107    4.902    = 0.0004  
Bond:  C(7  ) -  H(30 ) 1.108    1.107    4.902    = 0.0001  
Bond:  C(7  ) -  H(31 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(8  ) -  C(9  ) 1.501    1.492    4.800    = 0.0276  
Bond:  C(8  ) -  C(10 ) 1.501    1.492    4.800    = 0.0284  
Bond:  C(9  ) -  H(32 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(9  ) -  H(33 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(9  ) -  H(34 ) 1.108    1.107    4.902    = 0.0004  
Bond:  C(10 ) -  H(35 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(10 ) -  H(36 ) 1.108    1.107    4.902    = 0.0001  
Bond:  C(10 ) -  H(37 ) 1.106    1.107    4.902    = 0.0004  
Bond:  C(11 ) -  C(12 ) 1.501    1.492    4.800    = 0.0278  
Bond:  C(11 ) -  C(13 ) 1.501    1.492    4.800    = 0.0275  
Bond:  C(12 ) -  H(38 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(12 ) -  H(39 ) 1.108    1.107    4.902    = 0.0003  
Bond:  C(12 ) -  H(40 ) 1.108    1.107    4.902    = 0.0001  
Bond:  C(13 ) -  H(41 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(13 ) -  H(42 ) 1.106    1.107    4.902    = 0.0003  
Bond:  C(13 ) -  H(43 ) 1.108    1.107    4.902    = 0.0001  
Bond:  O(14 ) -  C(17 ) 1.216    1.212    10.100   = 0.0138  
Bond:  O(15 ) -  C(18 ) 1.216    1.212    10.100   = 0.0138  
Bond:  O(16 ) -  C(19 ) 1.216    1.212    10.100   = 0.0135  
Bond:  C(17 ) -  C(20 ) 1.501    1.492    4.800    = 0.0283  
Bond:  C(17 ) -  C(21 ) 1.501    1.492    4.800    = 0.0279  
Bond:  C(18 ) -  C(22 ) 1.501    1.492    4.800    = 0.0277  
Bond:  C(18 ) -  C(23 ) 1.501    1.492    4.800    = 0.0276  
Bond:  C(19 ) -  C(24 ) 1.501    1.492    4.800    = 0.0283  
Bond:  C(19 ) -  C(25 ) 1.501    1.492    4.800    = 0.0275  
Bond:  C(20 ) -  H(44 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(20 ) -  H(45 ) 1.106    1.107    4.902    = 0.0004  
Bond:  C(20 ) -  H(46 ) 1.108    1.107    4.902    = 0.0001  
Bond:  C(21 ) -  H(47 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(21 ) -  H(48 ) 1.108    1.107    4.902    = 0.0004  
Bond:  C(21 ) -  H(49 ) 1.108    1.107    4.902    = 0.0001  
Bond:  C(22 ) -  H(50 ) 1.108    1.107    4.902    = 0.0004  
Bond:  C(22 ) -  H(51 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(22 ) -  H(52 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(23 ) -  H(53 ) 1.106    1.107    4.902    = 0.0003  
Bond:  C(23 ) -  H(54 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(23 ) -  H(55 ) 1.108    1.107    4.902    = 0.0001  
Bond:  C(24 ) -  H(56 ) 1.108    1.107    4.902    = 0.0004  
Bond:  C(24 ) -  H(57 ) 1.108    1.107    4.902    = 0.0001  
Bond:  C(24 ) -  H(58 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(25 ) -  H(59 ) 1.106    1.107    4.902    = 0.0003  
Bond:  C(25 ) -  H(60 ) 1.108    1.107    4.902    = 0.0002  
Bond:  C(25 ) -  H(61 ) 1.108    1.107    4.902    = 0.0001  

Angle Terms 
             At1      At2      At3     Angle     Thet0   Tconst      Ebend
Angle 1-3: Mg(1  )-  O(2  )-  C(5  )  143.331   131.995  0.2221   = 0.5303  
Angle InP:  O(15 )-  C(18 )-  C(22 )  121.219   123.500  0.8500   = 0.1000  
Angle InP:  O(15 )-  C(18 )-  C(23 )  122.753   123.500  0.8500   = 0.0105  
Angle InP:  C(22 )-  C(18 )-  C(23 )  116.028   116.800  1.2500   = 0.0165  
Angle InP:  O(16 )-  C(19 )-  C(24 )  121.223   123.500  0.8500   = 0.0997  
Angle InP:  O(16 )-  C(19 )-  C(25 )  122.748   123.500  0.8500   = 0.0106  
Angle InP:  C(24 )-  C(19 )-  C(25 )  116.028   116.800  1.2500   = 0.0165  
Angle 1-3:  C(17 )-  C(20 )-  H(44 )  110.679   109.490  0.5400   = 0.0165  
Angle 1-3:  C(17 )-  C(20 )-  H(45 )  111.959   109.490  0.5400   = 0.0697  
Angle 1-3:  C(17 )-  C(20 )-  H(46 )  110.748   109.490  0.5400   = 0.0184  
Angle 1-3:  H(44 )-  C(20 )-  H(45 )  107.594   107.800  0.5500   = 0.0005  
Angle 1-3:  H(44 )-  C(20 )-  H(46 )  108.156   107.800  0.5500   = 0.0015  
Angle 1-3:  H(45 )-  C(20 )-  H(46 )  107.544   107.800  0.5500   = 0.0008  
Angle 1-3:  C(17 )-  C(21 )-  H(47 )  110.801   109.490  0.5400   = 0.0200  
Angle 1-3:  C(17 )-  C(21 )-  H(48 )  111.219   109.490  0.5400   = 0.0345  
Angle 1-3:  C(17 )-  C(21 )-  H(49 )  110.843   109.490  0.5400   = 0.0212  
Angle 1-3:  H(47 )-  C(21 )-  H(48 )  107.766   107.800  0.5500   = 0.0000  
Angle 1-3:  H(47 )-  C(21 )-  H(49 )  108.292   107.800  0.5500   = 0.0029  
Angle 1-3:  H(48 )-  C(21 )-  H(49 )  107.788   107.800  0.5500   = 0.0000  
Angle 1-3:  C(18 )-  C(22 )-  H(50 )  111.222   109.490  0.5400   = 0.0347  
Angle 1-3:  C(18 )-  C(22 )-  H(51 )  110.813   109.490  0.5400   = 0.0203  
Angle 1-3:  C(18 )-  C(22 )-  H(52 )  110.839   109.490  0.5400   = 0.0211  
Angle 1-3:  H(50 )-  C(22 )-  H(51 )  107.767   107.800  0.5500   = 0.0000  
Angle 1-3:  H(50 )-  C(22 )-  H(52 )  107.783   107.800  0.5500   = 0.0000  
Angle 1-3:  H(51 )-  C(22 )-  H(52 )  108.283   107.800  0.5500   = 0.0028  
Angle 1-3:  C(18 )-  C(23 )-  H(53 )  111.951   109.490  0.5400   = 0.0692  
Angle 1-3:  C(18 )-  C(23 )-  H(54 )  110.686   109.490  0.5400   = 0.0166  
Angle 1-3:  C(18 )-  C(23 )-  H(55 )  110.755   109.490  0.5400   = 0.0186  
Angle 1-3:  H(53 )-  C(23 )-  H(54 )  107.585   107.800  0.5500   = 0.0006  
Angle 1-3:  H(53 )-  C(23 )-  H(55 )  107.536   107.800  0.5500   = 0.0008  
Angle 1-3:  H(54 )-  C(23 )-  H(55 )  108.167   107.800  0.5500   = 0.0016  
Angle 1-3:  C(19 )-  C(24 )-  H(56 )  111.221   109.490  0.5400   = 0.0346  
Angle 1-3:  C(19 )-  C(24 )-  H(57 )  110.838   109.490  0.5400   = 0.0211  
Angle 1-3:  C(19 )-  C(24 )-  H(58 )  110.800   109.490  0.5400   = 0.0199  
Angle 1-3:  H(56 )-  C(24 )-  H(57 )  107.786   107.800  0.5500   = 0.0000  
Angle 1-3:  H(56 )-  C(24 )-  H(58 )  107.769   107.800  0.5500   = 0.0000  
Angle 1-3:  H(57 )-  C(24 )-  H(58 )  108.294   107.800  0.5500   = 0.0029  
Angle 1-3:  C(19 )-  C(25 )-  H(59 )  111.953   109.490  0.5400   = 0.0694  
Angle 1-3:  C(19 )-  C(25 )-  H(60 )  110.757   109.490  0.5400   = 0.0187  
Angle 1-3:  C(19 )-  C(25 )-  H(61 )  110.689   109.490  0.5400   = 0.0167  
Angle 1-3:  H(59 )-  C(25 )-  H(60 )  107.526   107.800  0.5500   = 0.0009  
Angle 1-3:  H(59 )-  C(25 )-  H(61 )  107.592   107.800  0.5500   = 0.0005  
Angle 1-3:  H(60 )-  C(25 )-  H(61 )  108.162   107.800  0.5500   = 0.0016  

Angle-Angle Interactions
             Angle 1                     Angle2          Thet1     Thet0      Thet2    Thet0   Const         Eaa
AA:  O(2  )-  C(5  )-  C(6  )  O(2  )-  C(5  )-  C(7  ): 122.745  123.500  - 121.230  123.500  0.058    =  -0.0022
AA:  O(2  )-  C(5  )-  C(6  )  C(6  )-  C(5  )-  C(7  ): 122.745  123.500  - 116.025  116.800  0.058    =  -0.0007
AA:  O(2  )-  C(5  )-  C(7  )  C(6  )-  C(5  )-  C(7  ): 121.230  123.500  - 116.025  116.800  0.058    =  -0.0022
AA:  C(5  )-  C(6  )-  H(26 )  C(5  )-  C(6  )-  H(27 ): 110.753  109.490  - 110.695  109.490  0.090    =  -0.0030
AA:  C(5  )-  C(6  )-  H(26 )  C(5  )-  C(6  )-  H(28 ): 110.753  109.490  - 111.959  109.490  0.090    =  -0.0061
AA:  C(5  )-  C(6  )-  H(27 )  C(5  )-  C(6  )-  H(28 ): 110.695  109.490  - 111.959  109.490  0.090    =  -0.0059
AA:  C(5  )-  C(7  )-  H(29 )  C(5  )-  C(7  )-  H(30 ): 111.213  109.490  - 110.840  109.490  0.090    =  -0.0046
AA:  C(5  )-  C(7  )-  H(29 )  C(5  )-  C(7  )-  H(31 ): 111.213  109.490  - 110.804  109.490  0.090    =  -0.0045
AA:  C(5  )-  C(7  )-  H(30 )  C(5  )-  C(7  )-  H(31 ): 110.840  109.490  - 110.804  109.490  0.090    =  -0.0035
AA:  O(3  )-  C(8  )-  C(9  )  O(3  )-  C(8  )-  C(10 ): 121.223  123.500  - 122.744  123.500  0.058    =  -0.0022
AA:  O(3  )-  C(8  )-  C(9  )  C(9  )-  C(8  )-  C(10 ): 121.223  123.500  - 116.033  116.800  0.058    =  -0.0022
AA:  O(3  )-  C(8  )-  C(10 )  C(9  )-  C(8  )-  C(10 ): 122.744  123.500  - 116.033  116.800  0.058    =  -0.0007
AA:  C(8  )-  C(9  )-  H(32 )  C(8  )-  C(9  )-  H(33 ): 110.798  109.490  - 110.842  109.490  0.090    =  -0.0035
AA:  C(8  )-  C(9  )-  H(32 )  C(8  )-  C(9  )-  H(34 ): 110.798  109.490  - 111.223  109.490  0.090    =  -0.0045
AA:  C(8  )-  C(9  )-  H(33 )  C(8  )-  C(9  )-  H(34 ): 110.842  109.490  - 111.223  109.490  0.090    =  -0.0046
AA:  C(8  )-  C(10 )-  H(35 )  C(8  )-  C(10 )-  H(36 ): 110.684  109.490  - 110.752  109.490  0.090    =  -0.0030
AA:  C(8  )-  C(10 )-  H(35 )  C(8  )-  C(10 )-  H(37 ): 110.684  109.490  - 111.958  109.490  0.090    =  -0.0058
AA:  C(8  )-  C(10 )-  H(36 )  C(8  )-  C(10 )-  H(37 ): 110.752  109.490  - 111.958  109.490  0.090    =  -0.0061
AA:  O(4  )-  C(11 )-  C(12 )  O(4  )-  C(11 )-  C(13 ): 121.215  123.500  - 122.752  123.500  0.058    =  -0.0022
AA:  O(4  )-  C(11 )-  C(12 )  C(12 )-  C(11 )-  C(13 ): 121.215  123.500  - 116.032  116.800  0.058    =  -0.0022
AA:  O(4  )-  C(11 )-  C(13 )  C(12 )-  C(11 )-  C(13 ): 122.752  123.500  - 116.032  116.800  0.058    =  -0.0007
AA:  C(11 )-  C(12 )-  H(38 )  C(11 )-  C(12 )-  H(39 ): 110.800  109.490  - 111.222  109.490  0.090    =  -0.0045
AA:  C(11 )-  C(12 )-  H(38 )  C(11 )-  C(12 )-  H(40 ): 110.800  109.490  - 110.840  109.490  0.090    =  -0.0035
AA:  C(11 )-  C(12 )-  H(39 )  C(11 )-  C(12 )-  H(40 ): 111.222  109.490  - 110.840  109.490  0.090    =  -0.0046
AA:  C(11 )-  C(13 )-  H(41 )  C(11 )-  C(13 )-  H(42 ): 110.685  109.490  - 111.952  109.490  0.090    =  -0.0058
AA:  C(11 )-  C(13 )-  H(41 )  C(11 )-  C(13 )-  H(43 ): 110.685  109.490  - 110.754  109.490  0.090    =  -0.0030
AA:  C(11 )-  C(13 )-  H(42 )  C(11 )-  C(13 )-  H(43 ): 111.952  109.490  - 110.754  109.490  0.090    =  -0.0061
AA:  O(14 )-  C(17 )-  C(20 )  O(14 )-  C(17 )-  C(21 ): 122.739  123.500  - 121.228  123.500  0.058    =  -0.0022
AA:  O(14 )-  C(17 )-  C(20 )  C(20 )-  C(17 )-  C(21 ): 122.739  123.500  - 116.032  116.800  0.058    =  -0.0007
AA:  O(14 )-  C(17 )-  C(21 )  C(20 )-  C(17 )-  C(21 ): 121.228  123.500  - 116.032  116.800  0.058    =  -0.0022
AA:  O(15 )-  C(18 )-  C(22 )  O(15 )-  C(18 )-  C(23 ): 121.219  123.500  - 122.752  123.500  0.058    =  -0.0022
AA:  O(15 )-  C(18 )-  C(22 )  C(22 )-  C(18 )-  C(23 ): 121.219  123.500  - 116.028  116.800  0.058    =  -0.0022
AA:  O(15 )-  C(18 )-  C(23 )  C(22 )-  C(18 )-  C(23 ): 122.752  123.500  - 116.028  116.800  0.058    =  -0.0007
AA:  O(16 )-  C(19 )-  C(24 )  O(16 )-  C(19 )-  C(25 ): 121.223  123.500  - 122.748  123.500  0.058    =  -0.0022
AA:  O(16 )-  C(19 )-  C(24 )  C(24 )-  C(19 )-  C(25 ): 121.223  123.500  - 116.028  116.800  0.058    =  -0.0022
AA:  O(16 )-  C(19 )-  C(25 )  C(24 )-  C(19 )-  C(25 ): 122.748  123.500  - 116.028  116.800  0.058    =  -0.0007
AA:  C(17 )-  C(20 )-  H(44 )  C(17 )-  C(20 )-  H(45 ): 110.679  109.490  - 111.959  109.490  0.090    =  -0.0058
AA:  C(17 )-  C(20 )-  H(44 )  C(17 )-  C(20 )-  H(46 ): 110.679  109.490  - 110.748  109.490  0.090    =  -0.0030
AA:  C(17 )-  C(20 )-  H(45 )  C(17 )-  C(20 )-  H(46 ): 111.959  109.490  - 110.748  109.490  0.090    =  -0.0061
AA:  C(17 )-  C(21 )-  H(47 )  C(17 )-  C(21 )-  H(48 ): 110.801  109.490  - 111.219  109.490  0.090    =  -0.0045
AA:  C(17 )-  C(21 )-  H(47 )  C(17 )-  C(21 )-  H(49 ): 110.801  109.490  - 110.843  109.490  0.090    =  -0.0035
AA:  C(17 )-  C(21 )-  H(48 )  C(17 )-  C(21 )-  H(49 ): 111.219  109.490  - 110.843  109.490  0.090    =  -0.0046
AA:  C(18 )-  C(22 )-  H(50 )  C(18 )-  C(22 )-  H(51 ): 111.222  109.490  - 110.813  109.490  0.090    =  -0.0045
AA:  C(18 )-  C(22 )-  H(50 )  C(18 )-  C(22 )-  H(52 ): 111.222  109.490  - 110.839  109.490  0.090    =  -0.0046
AA:  C(18 )-  C(22 )-  H(51 )  C(18 )-  C(22 )-  H(52 ): 110.813  109.490  - 110.839  109.490  0.090    =  -0.0035
AA:  C(18 )-  C(23 )-  H(53 )  C(18 )-  C(23 )-  H(54 ): 111.951  109.490  - 110.686  109.490  0.090    =  -0.0058
AA:  C(18 )-  C(23 )-  H(53 )  C(18 )-  C(23 )-  H(55 ): 111.951  109.490  - 110.755  109.490  0.090    =  -0.0061
AA:  C(18 )-  C(23 )-  H(54 )  C(18 )-  C(23 )-  H(55 ): 110.686  109.490  - 110.755  109.490  0.090    =  -0.0030
AA:  C(19 )-  C(24 )-  H(56 )  C(19 )-  C(24 )-  H(57 ): 111.221  109.490  - 110.838  109.490  0.090    =  -0.0046
AA:  C(19 )-  C(24 )-  H(56 )  C(19 )-  C(24 )-  H(58 ): 111.221  109.490  - 110.800  109.490  0.090    =  -0.0045
AA:  C(19 )-  C(24 )-  H(57 )  C(19 )-  C(24 )-  H(58 ): 110.838  109.490  - 110.800  109.490  0.090    =  -0.0035
AA:  C(19 )-  C(25 )-  H(59 )  C(19 )-  C(25 )-  H(60 ): 111.953  109.490  - 110.757  109.490  0.090    =  -0.0062
